3982;198.18.65.160;29;198.18.65.162;site M&C - OCHA-SITE15;6579;49;4
3982;198.18.65.160;29;198.18.65.163;site M&C - OCHA-SITE15;6579;49;4
3982;198.18.65.160;29;198.18.65.164;site M&C - OCHA-SITE15;6579;49;4
3982;198.18.65.160;29;198.18.65.165;site M&C - OCHA-SITE15;6579;49;4
3982;198.18.65.160;29;198.18.65.166;site M&C - OCHA-SITE15;6579;49;4
3982;198.18.65.160;29;198.18.65.167;site M&C - OCHA-SITE15;6579;49;4
3983;198.18.65.168;29;198.18.65.168;site M&C - OCHA-SITE16;6579;49;4
3983;198.18.65.168;29;198.18.65.169;site M&C - OCHA-SITE16;6579;49;4
3983;198.18.65.168;29;198.18.65.170;site M&C - OCHA-SITE16;6579;49;4
3983;198.18.65.168;29;198.18.65.171;site M&C - OCHA-SITE16;6579;49;4
3983;198.18.65.168;29;198.18.65.172;site M&C - OCHA-SITE16;6579;49;4
3983;198.18.65.168;29;198.18.65.173;site M&C - OCHA-SITE16;6579;49;4
3983;198.18.65.168;29;198.18.65.174;site M&C - OCHA-SITE16;6579;49;4
3983;198.18.65.168;29;198.18.65.175;site M&C - OCHA-SITE16;6579;49;4
3984;198.18.65.176;29;198.18.65.176;site M&C - OCHA-SITE18;6579;49;4
3984;198.18.65.176;29;198.18.65.177;site M&C - OCHA-SITE18;6579;49;4
3984;198.18.65.176;29;198.18.65.178;site M&C - OCHA-SITE18;6579;49;4
3984;198.18.65.176;29;198.18.65.179;site M&C - OCHA-SITE18;6579;49;4
3984;198.18.65.176;29;198.18.65.180;site M&C - OCHA-SITE18;6579;49;4
3984;198.18.65.176;29;198.18.65.181;site M&C - OCHA-SITE18;6579;49;4
3984;198.18.65.176;29;198.18.65.182;site M&C - OCHA-SITE18;6579;49;4
3984;198.18.65.176;29;198.18.65.183;site M&C - OCHA-SITE18;6579;49;4
3985;198.18.65.184;29;198.18.65.184;site M&C - OCHA-SITE39;6579;49;4
3985;198.18.65.184;29;198.18.65.185;site M&C - OCHA-SITE39;6579;49;4
3985;198.18.65.184;29;198.18.65.186;site M&C - OCHA-SITE39;6579;49;4
3985;198.18.65.184;29;198.18.65.187;site M&C - OCHA-SITE39;6579;49;4
3985;198.18.65.184;29;198.18.65.188;site M&C - OCHA-SITE39;6579;49;4
3985;198.18.65.184;29;198.18.65.189;site M&C - OCHA-SITE39;6579;49;4
3985;198.18.65.184;29;198.18.65.190;site M&C - OCHA-SITE39;6579;49;4
3985;198.18.65.184;29;198.18.65.191;site M&C - OCHA-SITE39;6579;49;4
3986;198.18.65.192;29;198.18.65.192;site M&C - OCHA-SITE41;6579;49;4
3986;198.18.65.192;29;198.18.65.193;site M&C - OCHA-SITE41;6579;49;4
3986;198.18.65.192;29;198.18.65.194;site M&C - OCHA-SITE41;6579;49;4
3986;198.18.65.192;29;198.18.65.195;site M&C - OCHA-SITE41;6579;49;4
3986;198.18.65.192;29;198.18.65.196;site M&C - OCHA-SITE41;6579;49;4
3986;198.18.65.192;29;198.18.65.197;site M&C - OCHA-SITE41;6579;49;4
3986;198.18.65.192;29;198.18.65.198;site M&C - OCHA-SITE41;6579;49;4
3986;198.18.65.192;29;198.18.65.199;site M&C - OCHA-SITE41;6579;49;4
4414;198.18.104.8;29;198.18.104.8;US NAPA HUB M&C - OCHA vrf;6597;49;4
4414;198.18.104.8;29;198.18.104.9;US NAPA HUB M&C - OCHA vrf;6597;49;4
4414;198.18.104.8;29;198.18.104.10;US NAPA HUB M&C - OCHA vrf;6597;49;4
4414;198.18.104.8;29;198.18.104.11;US NAPA HUB M&C - OCHA vrf;6597;49;4
